EIA data,,,,,,EIA data,,,,
,,,,,,,,,,
"EIA data, but copied and redated to match Clack data. ",,,,,,,,,,
Clack data goes from 1 Jan 2006 to 31 Dec 2008.  2008 is a leap year.,,,,,,,,,,
EIA data for full years goes from 1 Jan 2016 to 31 Dec 2017. 2016 is a leap year,,,,,,,,,,
"To match 3 years of clack 2017 is mapped to 2006 and 2007, 2016 is mapped to 2008. Then these 3 years are normalize to a time mean of 1.",,,,,,,,,,
,,,,,,,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,,,Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,,,,,,,
BEGIN_DATA,,,,,,,,,,
year,month,day,hour,demand,,original year,original month,original day,original hour,original demand data with 3 year mean of 1.00494788625304
2007,9,5,18,1.123739863,,2017,9,5,18,1.1293
2007,9,5,19,1.173095656,,2017,9,5,19,1.1789
2007,9,5,20,1.218371636,,2017,9,5,20,1.2244
2007,9,5,21,1.251905713,,2017,9,5,21,1.2581
2007,9,5,22,1.277379671,,2017,9,5,22,1.2837
2007,9,5,23,1.287927481,,2017,9,5,23,1.2943
2007,9,5,24,1.286633882,,2017,9,5,24,1.293
2007,9,6,1,1.268025952,,2017,9,6,1,1.2743
2007,9,6,2,1.240362826,,2017,9,6,2,1.2465
2007,9,6,3,1.222948988,,2017,9,6,3,1.229
2007,9,6,4,1.179762669,,2017,9,6,4,1.1856
2007,9,6,5,1.112395991,,2017,9,6,5,1.1179
2007,9,6,6,1.03885984,,2017,9,6,6,1.044
2007,9,6,7,0.970199563,,2017,9,6,7,0.975
2007,9,6,8,0.912087097,,2017,9,6,8,0.9166
2007,9,6,9,0.868502747,,2017,9,6,9,0.8728
2007,9,6,10,0.845615988,,2017,9,6,10,0.8498
2007,9,6,11,0.839745037,,2017,9,6,11,0.8439
2007,9,6,12,0.858551982,,2017,9,6,12,0.8628
2007,9,6,13,0.905022054,,2017,9,6,13,0.9095
2007,9,6,14,0.948108865,,2017,9,6,14,0.9528
2007,9,6,15,0.972488239,,2017,9,6,15,0.9773
2007,9,6,16,0.990996661,,2017,9,6,16,0.9959
2007,9,6,17,1.024132708,,2017,9,6,17,1.0292
2007,9,6,18,1.046422421,,2017,9,6,18,1.0516
2007,9,6,19,1.066224443,,2017,9,6,19,1.0715
2007,9,6,20,1.084832373,,2017,9,6,20,1.0902
2007,9,6,21,1.100256058,,2017,9,6,21,1.1057
2007,9,6,22,1.111898453,,2017,9,6,22,1.1174
2007,9,6,23,1.137073888,,2017,9,6,23,1.1427
2007,9,6,24,1.147223668,,2017,9,6,24,1.1529
2007,9,7,1,1.146925145,,2017,9,7,1,1.1526
2007,9,7,2,1.138168472,,2017,9,7,2,1.1438
2007,9,7,3,1.125630508,,2017,9,7,3,1.1312
2007,9,7,4,1.092295446,,2017,9,7,4,1.0977
2007,9,7,5,1.030899228,,2017,9,7,5,1.036
2007,9,7,6,0.961641905,,2017,9,7,6,0.9664
2007,9,7,7,0.898454549,,2017,9,7,7,0.9029
2007,9,7,8,0.85188497,,2017,9,7,8,0.8561
2007,9,7,9,0.810191266,,2017,9,7,9,0.8142
2007,9,7,10,0.791583336,,2017,9,7,10,0.7955
2007,9,7,11,0.784418785,,2017,9,7,11,0.7883
2007,9,7,12,0.798648379,,2017,9,7,12,0.8026
2007,9,7,13,0.843028789,,2017,9,7,13,0.8472
2007,9,7,14,0.887110677,,2017,9,7,14,0.8915
2007,9,7,15,0.916465433,,2017,9,7,15,0.921
2007,9,7,16,0.948805419,,2017,9,7,16,0.9535
2007,9,7,17,0.979951312,,2017,9,7,17,0.9848
2007,9,7,18,1.007614438,,2017,9,7,18,1.0126
2007,9,7,19,1.034879534,,2017,9,7,19,1.04
2007,9,7,20,1.063935767,,2017,9,7,20,1.0692
2007,9,7,21,1.09000677,,2017,9,7,21,1.0954
2007,9,7,22,1.114286636,,2017,9,7,22,1.1198
2007,9,7,23,1.138168472,,2017,9,7,23,1.1438
2007,9,7,24,1.15180102,,2017,9,7,24,1.1575
2007,9,8,1,1.145333022,,2017,9,8,1,1.151
2007,9,8,2,1.132994074,,2017,9,8,2,1.1386
2007,9,8,3,1.122943802,,2017,9,8,3,1.1285
2007,9,8,4,1.088414648,,2017,9,8,4,1.0938
2007,9,8,5,1.030302182,,2017,9,8,5,1.0354
2007,9,8,6,0.961741413,,2017,9,8,6,0.9665
2007,9,8,7,0.898255534,,2017,9,8,7,0.9027
2007,9,8,8,0.848402202,,2017,9,8,8,0.8526
2007,9,8,9,0.811385358,,2017,9,8,9,0.8154
2007,9,8,10,0.788697614,,2017,9,8,10,0.7926
2007,9,8,11,0.780338972,,2017,9,8,11,0.7842
2007,9,8,12,0.792080874,,2017,9,8,12,0.796
2007,9,8,13,0.832879009,,2017,9,8,13,0.837
2007,9,8,14,0.878254497,,2017,9,8,14,0.8826
2007,9,8,15,0.909897929,,2017,9,8,15,0.9144
2007,9,8,16,0.94452659,,2017,9,8,16,0.9492
2007,9,8,17,0.977463621,,2017,9,8,17,0.9823
2007,9,8,18,1.007415423,,2017,9,8,18,1.0124
2007,9,8,19,1.034581011,,2017,9,8,19,1.0397
2007,9,8,20,1.062642167,,2017,9,8,20,1.0679
2007,9,8,21,1.08831514,,2017,9,8,21,1.0937
2007,9,8,22,1.108714208,,2017,9,8,22,1.1142
2007,9,8,23,1.126625585,,2017,9,8,23,1.1322
2007,9,8,24,1.136178319,,2017,9,8,24,1.1418
2007,9,9,1,1.123640355,,2017,9,9,1,1.1292
2007,9,9,2,1.100952612,,2017,9,9,2,1.1064
2007,9,9,3,1.082344682,,2017,9,9,3,1.0877
2007,9,9,4,1.050502234,,2017,9,9,4,1.0557
2007,9,9,5,1.000847918,,2017,9,9,5,1.0058
2007,9,9,6,0.942436929,,2017,9,9,6,0.9471
2007,9,9,7,0.884722494,,2017,9,9,7,0.8891
2007,9,9,8,0.838252422,,2017,9,9,8,0.8424
2007,9,9,9,0.802230654,,2017,9,9,9,0.8062
2007,9,9,10,0.776060143,,2017,9,9,10,0.7799
2007,9,9,11,0.763323164,,2017,9,9,11,0.7671
2007,9,9,12,0.761034488,,2017,9,9,12,0.7648
2007,9,9,13,0.770786237,,2017,9,9,13,0.7746
2007,9,9,14,0.784518293,,2017,9,9,14,0.7884
2007,9,9,15,0.810390281,,2017,9,9,15,0.8144
2007,9,9,16,0.846710572,,2017,9,9,16,0.8509
2007,9,9,17,0.884523478,,2017,9,9,17,0.8889
2007,9,9,18,0.919251647,,2017,9,9,18,0.9238
2007,9,9,19,0.948805419,,2017,9,9,19,0.9535
2007,9,9,20,0.974179869,,2017,9,9,20,0.979
2007,9,9,21,0.998559242,,2017,9,9,21,1.0035
2007,9,9,22,1.020450925,,2017,9,9,22,1.0255
2007,9,9,23,1.041148516,,2017,9,9,23,1.0463
2007,9,9,24,1.054980079,,2017,9,9,24,1.0602
2007,9,10,1,1.054283525,,2017,9,10,1,1.0595
2007,9,10,2,1.041646054,,2017,9,10,2,1.0468
2007,9,10,3,1.030202674,,2017,9,10,3,1.0353
2007,9,10,4,1.00373364,,2017,9,10,4,1.0087
2007,9,10,5,0.960547321,,2017,9,10,5,0.9653
2007,9,10,6,0.908604329,,2017,9,10,6,0.9131
2007,9,10,7,0.854571677,,2017,9,10,7,0.8588
2007,9,10,8,0.813873049,,2017,9,10,8,0.8179
2007,9,10,9,0.777751773,,2017,9,10,9,0.7816
2007,9,10,10,0.751680769,,2017,9,10,10,0.7554
2007,9,10,11,0.735660038,,2017,9,10,11,0.7393
2007,9,10,12,0.73008761,,2017,9,10,12,0.7337
2007,9,10,13,0.731580224,,2017,9,10,13,0.7352
2007,9,10,14,0.74063542,,2017,9,10,14,0.7443
2007,9,10,15,0.759044335,,2017,9,10,15,0.7628
2007,9,10,16,0.789891706,,2017,9,10,16,0.7938
2007,9,10,17,0.821236615,,2017,9,10,17,0.8253
2007,9,10,18,0.853775615,,2017,9,10,18,0.858
2007,9,10,19,0.886414124,,2017,9,10,19,0.8908
2007,9,10,20,0.915868387,,2017,9,10,20,0.9204
2007,9,10,21,0.943531513,,2017,9,10,21,0.9482
2007,9,10,22,0.972090208,,2017,9,10,22,0.9769
2007,9,10,23,0.999056781,,2017,9,10,23,1.004
2007,9,10,24,1.022540585,,2017,9,10,24,1.0276
2007,9,11,1,1.032292335,,2017,9,11,1,1.0374
2007,9,11,2,1.032292335,,2017,9,11,2,1.0374
2007,9,11,3,1.027714983,,2017,9,11,3,1.0328
2007,9,11,4,1.004629209,,2017,9,11,4,1.0096
2007,9,11,5,0.944626098,,2017,9,11,5,0.9493
2007,9,11,6,0.88701117,,2017,9,11,6,0.8914
2007,9,11,7,0.834272116,,2017,9,11,7,0.8384
2007,9,11,8,0.791583336,,2017,9,11,8,0.7955
2007,9,11,9,0.757253197,,2017,9,11,9,0.761
2007,9,11,10,0.736058068,,2017,9,11,10,0.7397
2007,9,11,11,0.728993025,,2017,9,11,11,0.7326
2007,9,11,12,0.742625573,,2017,9,11,12,0.7463
2007,9,11,13,0.785712384,,2017,9,11,13,0.7896
2007,9,11,14,0.832679994,,2017,9,11,14,0.8368
2007,9,11,15,0.861039674,,2017,9,11,15,0.8653
2007,9,11,16,0.892583598,,2017,9,11,16,0.897
2007,9,11,17,0.923729492,,2017,9,11,17,0.9283
2007,9,11,18,0.950895079,,2017,9,11,18,0.9556
2007,9,11,19,0.977961159,,2017,9,11,19,0.9828
2007,9,11,20,1.004529701,,2017,9,11,20,1.0095
2007,9,11,21,1.030899228,,2017,9,11,21,1.036
2007,9,11,22,1.055577124,,2017,9,11,22,1.0608
2007,9,11,23,1.081051082,,2017,9,11,23,1.0864
2007,9,11,24,1.098663936,,2017,9,11,24,1.1041
2007,9,12,1,1.102047196,,2017,9,12,1,1.1075
2007,9,12,2,1.102146703,,2017,9,12,2,1.1076
2007,9,12,3,1.095977229,,2017,9,12,3,1.1014
2007,9,12,4,1.054980079,,2017,9,12,4,1.0602
2007,9,12,5,0.997663674,,2017,9,12,5,1.0026
2007,9,12,6,0.930197489,,2017,9,12,6,0.9348
2007,9,12,7,0.871985515,,2017,9,12,7,0.8763
2007,9,12,8,0.823724306,,2017,9,12,8,0.8278
2007,9,12,9,0.785612877,,2017,9,12,9,0.7895
2007,9,12,10,0.763124149,,2017,9,12,10,0.7669
2007,9,12,11,0.754466983,,2017,9,12,11,0.7582
2007,9,12,12,0.767801008,,2017,9,12,12,0.7716
2007,9,12,13,0.809395205,,2017,9,12,13,0.8134
2007,9,12,14,0.853079062,,2017,9,12,14,0.8573
2007,9,12,15,0.885518555,,2017,9,12,15,0.8899
2007,9,12,16,0.91407725,,2017,9,12,16,0.9186
2007,9,12,17,0.946914773,,2017,9,12,17,0.9516
2007,9,12,18,0.977861652,,2017,9,12,18,0.9827
2007,9,12,19,1.01050016,,2017,9,12,19,1.0155
2007,9,12,20,1.043039161,,2017,9,12,20,1.0482
2007,9,12,21,1.073787024,,2017,9,12,21,1.0791
2007,9,12,22,1.102445226,,2017,9,12,22,1.1079
2007,9,12,23,1.127222631,,2017,9,12,23,1.1328
2007,9,12,24,1.143840408,,2017,9,12,24,1.1495
2007,9,13,1,1.145930068,,2017,9,13,1,1.1516
2007,9,13,2,1.141352717,,2017,9,13,2,1.147
2007,9,13,3,1.135879796,,2017,9,13,3,1.1415
2007,9,13,4,1.099260982,,2017,9,13,4,1.1047
2007,9,13,5,1.03885984,,2017,9,13,5,1.044
2007,9,13,6,0.971493162,,2017,9,13,6,0.9763
2007,9,13,7,0.903529439,,2017,9,13,7,0.908
2007,9,13,8,0.851088909,,2017,9,13,8,0.8553
2007,9,13,9,0.81168388,,2017,9,13,9,0.8157
2007,9,13,10,0.787404015,,2017,9,13,10,0.7913
2007,9,13,11,0.77954291,,2017,9,13,11,0.7834
2007,9,13,12,0.794668073,,2017,9,13,12,0.7986
2007,9,13,13,0.835366701,,2017,9,13,13,0.8395
2007,9,13,14,0.88362791,,2017,9,13,14,0.888
2007,9,13,15,0.916266418,,2017,9,13,15,0.9208
2007,9,13,16,0.949103942,,2017,9,13,16,0.9538
2007,9,13,17,0.984628172,,2017,9,13,17,0.9895
2007,9,13,18,1.020948463,,2017,9,13,18,1.026
2007,9,13,19,1.055378109,,2017,9,13,19,1.0606
2007,9,13,20,1.091996923,,2017,9,13,20,1.0974
2007,9,13,21,1.101649165,,2017,9,13,21,1.1071
2007,9,13,22,1.147820714,,2017,9,13,22,1.1535
2007,9,13,23,1.169911411,,2017,9,13,23,1.1757
2007,9,13,24,1.184837559,,2017,9,13,24,1.1907
2007,9,14,1,1.182847406,,2017,9,14,1,1.1887
2007,9,14,2,1.175981378,,2017,9,14,2,1.1818
2007,9,14,3,1.163940953,,2017,9,14,3,1.1697
2007,9,14,4,1.126128047,,2017,9,14,4,1.1317
2007,9,14,5,1.066920996,,2017,9,14,5,1.0722
2007,9,14,6,0.99826072,,2017,9,14,6,1.0032
2007,9,14,7,0.930794535,,2017,9,14,7,0.9354
2007,9,14,8,0.877756958,,2017,9,14,8,0.8821
2007,9,14,9,0.837555869,,2017,9,14,9,0.8417
2007,9,14,10,0.812579449,,2017,9,14,10,0.8166
2007,9,14,11,0.804419822,,2017,9,14,11,0.8084
2007,9,14,12,0.821336122,,2017,9,14,12,0.8254
2007,9,14,13,0.86671161,,2017,9,14,13,0.871
2007,9,14,14,0.914674296,,2017,9,14,14,0.9192
2007,9,14,15,0.948009358,,2017,9,14,15,0.9527
2007,9,14,16,0.98512571,,2017,9,14,16,0.99
2007,9,14,17,1.025923846,,2017,9,14,17,1.031
2007,9,14,18,1.066622473,,2017,9,14,18,1.0719
2007,9,14,19,1.106923071,,2017,9,14,19,1.1124
2007,9,14,20,1.147721206,,2017,9,14,20,1.1534
2007,9,14,21,1.185136081,,2017,9,14,21,1.191
2007,9,14,22,1.212401177,,2017,9,14,22,1.2184
2007,9,14,23,1.232203199,,2017,9,14,23,1.2383
2007,9,14,24,1.238870211,,2017,9,14,24,1.245
2007,9,15,1,1.227327324,,2017,9,15,1,1.2334
2007,9,15,2,1.212102654,,2017,9,15,2,1.2181
2007,9,15,3,1.197375522,,2017,9,15,3,1.2033
2007,9,15,4,1.159562616,,2017,9,15,4,1.1653
2007,9,15,5,1.096972306,,2017,9,15,5,1.1024
2007,9,15,6,1.024630246,,2017,9,15,6,1.0297
2007,9,15,7,0.956567015,,2017,9,15,7,0.9613
2007,9,15,8,0.898255534,,2017,9,15,8,0.9027
2007,9,15,9,0.855566753,,2017,9,15,9,0.8598
2007,9,15,10,0.829396242,,2017,9,15,10,0.8335
2007,9,15,11,0.818549908,,2017,9,15,11,0.8226
2007,9,15,12,0.832779502,,2017,9,15,12,0.8369
2007,9,15,13,0.879846619,,2017,9,15,13,0.8842
2007,9,15,14,0.927112752,,2017,9,15,14,0.9317
2007,9,15,15,0.960547321,,2017,9,15,15,0.9653
2007,9,15,16,1.004330686,,2017,9,15,16,1.0093
2007,9,15,17,1.055179094,,2017,9,15,17,1.0604
2007,9,15,18,1.104733902,,2017,9,15,18,1.1102
2007,9,15,19,1.15010939,,2017,9,15,19,1.1558
2007,9,15,20,1.193494724,,2017,9,15,20,1.1994
2007,9,15,21,1.229815015,,2017,9,15,21,1.2359
2007,9,15,22,1.255189465,,2017,9,15,22,1.2614
2007,9,15,23,1.273299857,,2017,9,15,23,1.2796
2007,9,15,24,1.275389518,,2017,9,15,24,1.2817
2007,9,16,1,1.25329882,,2017,9,16,1,1.2595
2007,9,16,2,1.22115785,,2017,9,16,2,1.2272
2007,9,16,3,1.193096693,,2017,9,16,3,1.199
2007,9,16,4,1.150706435,,2017,9,16,4,1.1564
2007,9,16,5,1.094285599,,2017,9,16,5,1.0997
2007,9,16,6,1.031794797,,2017,9,16,6,1.0369
2007,9,16,7,0.963632058,,2017,9,16,7,0.9684
2007,9,16,8,0.910395467,,2017,9,16,8,0.9149
2007,9,16,9,0.868104717,,2017,9,16,9,0.8724
2007,9,16,10,0.835565716,,2017,9,16,10,0.8397
2007,9,16,11,0.817355816,,2017,9,16,11,0.8214
2007,9,16,12,0.813773541,,2017,9,16,12,0.8178
2007,9,16,13,0.823923321,,2017,9,16,13,0.828
2007,9,16,14,0.839247499,,2017,9,16,14,0.8434
2007,9,16,15,0.875269267,,2017,9,16,15,0.8796
2007,9,16,16,0.928207336,,2017,9,16,16,0.9328
2007,9,16,17,0.984528664,,2017,9,16,17,0.9894
2007,9,16,18,1.042442115,,2017,9,16,18,1.0476
2007,9,16,19,1.096574275,,2017,9,16,19,1.102
2007,9,16,20,1.139561579,,2017,9,16,20,1.1452
2007,9,16,21,1.172797133,,2017,9,16,21,1.1786
2007,9,16,22,1.197176507,,2017,9,16,22,1.2031
2007,9,16,23,1.216182467,,2017,9,16,23,1.2222
2007,9,16,24,1.220361789,,2017,9,16,24,1.2264
2007,9,17,1,1.205734165,,2017,9,17,1,1.2117
2007,9,17,2,1.180857253,,2017,9,17,2,1.1867
2007,9,17,3,1.158368524,,2017,9,17,3,1.1641
2007,9,17,4,1.116376297,,2017,9,17,4,1.1219
2007,9,17,5,1.060452999,,2017,9,17,5,1.0657
2007,9,17,6,0.999753334,,2017,9,17,6,1.0047
2007,9,17,7,0.936565978,,2017,9,17,7,0.9412
2007,9,17,8,0.883329387,,2017,9,17,8,0.8877
2007,9,17,9,0.841635682,,2017,9,17,9,0.8458
2007,9,17,10,0.811783388,,2017,9,17,10,0.8158
2007,9,17,11,0.791284813,,2017,9,17,11,0.7952
2007,9,17,12,0.784120262,,2017,9,17,12,0.788
2007,9,17,13,0.787802045,,2017,9,17,13,0.7917
2007,9,17,14,0.796757733,,2017,9,17,14,0.8007
2007,9,17,15,0.823724306,,2017,9,17,15,0.8278
2007,9,17,16,0.875667298,,2017,9,17,16,0.88
2007,9,17,17,0.93268518,,2017,9,17,17,0.9373
2007,9,17,18,0.99189223,,2017,9,17,18,0.9968
2007,9,17,19,1.048014543,,2017,9,17,19,1.0532
2007,9,17,20,1.097469844,,2017,9,17,20,1.1029
2007,9,17,21,1.135680781,,2017,9,17,21,1.1413
2007,9,17,22,1.16364243,,2017,9,17,22,1.1694
2007,9,17,23,1.185434604,,2017,9,17,23,1.1913
2007,9,17,24,1.1957834,,2017,9,17,24,1.2017
2007,9,18,1,1.188320326,,2017,9,18,1,1.1942
2007,9,18,2,1.173692702,,2017,9,18,2,1.1795
2007,9,18,3,1.163144891,,2017,9,18,3,1.1689
2007,9,18,4,1.122545771,,2017,9,18,4,1.1281
2007,9,18,5,1.065328874,,2017,9,18,5,1.0706
2007,9,18,6,0.994379921,,2017,9,18,6,0.9993
2007,9,18,7,0.926814229,,2017,9,18,7,0.9314
2007,9,18,8,0.8704929,,2017,9,18,8,0.8748
2007,9,18,9,0.832082948,,2017,9,18,9,0.8362
2007,9,18,10,0.809395205,,2017,9,18,10,0.8134
2007,9,18,11,0.804021792,,2017,9,18,11,0.808
2007,9,18,12,0.825017905,,2017,9,18,12,0.8291
2007,9,18,13,0.880841695,,2017,9,18,13,0.8852
2007,9,18,14,0.932486165,,2017,9,18,14,0.9371
2007,9,18,15,0.971095132,,2017,9,18,15,0.9759
2007,9,18,16,1.014878497,,2017,9,18,16,1.0199
2007,9,18,17,1.061448076,,2017,9,18,17,1.0667
2007,9,18,18,1.108316178,,2017,9,18,18,1.1138
2007,9,18,19,1.152398065,,2017,9,18,19,1.1581
2007,9,18,20,1.192997186,,2017,9,18,20,1.1989
2007,9,18,21,1.225237663,,2017,9,18,21,1.2313
2007,9,18,22,1.245935254,,2017,9,18,22,1.2521
2007,9,18,23,1.260562878,,2017,9,18,23,1.2668
2007,9,18,24,1.264344169,,2017,9,18,24,1.2706
2007,9,19,1,1.249816052,,2017,9,19,1,1.256
2007,9,19,2,1.234392367,,2017,9,19,2,1.2405
2007,9,19,3,1.217376559,,2017,9,19,3,1.2234
2007,9,19,4,1.170607965,,2017,9,19,4,1.1764
2007,9,19,5,1.105629471,,2017,9,19,5,1.1111
2007,9,19,6,1.030302182,,2017,9,19,6,1.0354
2007,9,19,7,0.958656676,,2017,9,19,7,0.9634
2007,9,19,8,0.896961934,,2017,9,19,8,0.9014
2007,9,19,9,0.857357891,,2017,9,19,9,0.8616
2007,9,19,10,0.837854392,,2017,9,19,10,0.842
2007,9,19,11,0.83158541,,2017,9,19,11,0.8357
2007,9,19,12,0.851088909,,2017,9,19,12,0.8553
2007,9,19,13,0.904624023,,2017,9,19,13,0.9091
2007,9,19,14,0.956368,,2017,9,19,14,0.9611
2007,9,19,15,0.989305031,,2017,9,19,15,0.9942
2007,9,19,16,1.028212521,,2017,9,19,16,1.0333
2007,9,19,17,1.072393917,,2017,9,19,17,1.0777
2007,9,19,18,1.116276789,,2017,9,19,18,1.1218
2007,9,19,19,1.15896557,,2017,9,19,19,1.1647
2007,9,19,20,1.20254992,,2017,9,19,20,1.2085
2007,9,19,21,1.234193352,,2017,9,19,21,1.2403
2007,9,19,22,1.259766817,,2017,9,19,22,1.266
2007,9,19,23,1.275787548,,2017,9,19,23,1.2821
2007,9,19,24,1.280961946,,2017,9,19,24,1.2873
2007,9,20,1,1.26852349,,2017,9,20,1,1.2748
2007,9,20,2,1.251806205,,2017,9,20,2,1.258
2007,9,20,3,1.236482028,,2017,9,20,3,1.2426
2007,9,20,4,1.19110654,,2017,9,20,4,1.197
2007,9,20,5,1.129710322,,2017,9,20,5,1.1353
2007,9,20,6,1.053387956,,2017,9,20,6,1.0586
2007,9,20,7,0.979155251,,2017,9,20,7,0.984
2007,9,20,8,0.920943277,,2017,9,20,8,0.9255
2007,9,20,9,0.878254497,,2017,9,20,9,0.8826
2007,9,20,10,0.851188417,,2017,9,20,10,0.8554
2007,9,20,11,0.844222881,,2017,9,20,11,0.8484
2007,9,20,12,0.860641643,,2017,9,20,12,0.8649
2007,9,20,13,0.914574788,,2017,9,20,13,0.9191
2007,9,20,14,0.967015318,,2017,9,20,14,0.9718
2007,9,20,15,1.000051857,,2017,9,20,15,1.005
2007,9,20,16,1.046621436,,2017,9,20,16,1.0518
2007,9,20,17,1.100554581,,2017,9,20,17,1.106
2007,9,20,18,1.152796096,,2017,9,20,18,1.1585
2007,9,20,19,1.20593318,,2017,9,20,19,1.2119
2007,9,20,20,1.25837371,,2017,9,20,20,1.2646
2007,9,20,21,1.298773815,,2017,9,20,21,1.3052
2007,9,20,22,1.32733251,,2017,9,20,22,1.3339
2007,9,20,23,1.345243886,,2017,9,20,23,1.3519
2007,9,20,24,1.349423207,,2017,9,20,24,1.3561
2007,9,21,1,1.331710846,,2017,9,21,1,1.3383
2007,9,21,2,1.306933442,,2017,9,21,2,1.3134
2007,9,21,3,1.28205653,,2017,9,21,3,1.2884
2007,9,21,4,1.231208122,,2017,9,21,4,1.2373
2007,9,21,5,1.165632583,,2017,9,21,5,1.1714
2007,9,21,6,1.083837296,,2017,9,21,6,1.0892
2007,9,21,7,1.002440041,,2017,9,21,7,1.0074
2007,9,21,8,0.942635945,,2017,9,21,8,0.9473
2007,9,21,9,0.897658488,,2017,9,21,9,0.9021
2007,9,21,10,0.868303732,,2017,9,21,10,0.8726
2007,9,21,11,0.856860352,,2017,9,21,11,0.8611
2007,9,21,12,0.872582561,,2017,9,21,12,0.8769
2007,9,21,13,0.925819152,,2017,9,21,13,0.9304
2007,9,21,14,0.977861652,,2017,9,21,14,0.9827
2007,9,21,15,1.014480466,,2017,9,21,15,1.0195
2007,9,21,16,1.063139706,,2017,9,21,16,1.0684
2007,9,21,17,1.119759557,,2017,9,21,17,1.1253
2007,9,21,18,1.17548384,,2017,9,21,18,1.1813
2007,9,21,19,1.23001403,,2017,9,21,19,1.2361
2007,9,21,20,1.276384594,,2017,9,21,20,1.2827
2007,9,21,21,1.30912261,,2017,9,21,21,1.3156
2007,9,21,22,1.333501984,,2017,9,21,22,1.3401
2007,9,21,23,1.34633847,,2017,9,21,23,1.353
2007,9,21,24,1.343950287,,2017,9,21,24,1.3506
2007,9,22,1,1.318575837,,2017,9,22,1,1.3251
2007,9,22,2,1.293101879,,2017,9,22,2,1.2995
2007,9,22,3,1.269817089,,2017,9,22,3,1.2761
2007,9,22,4,1.22454111,,2017,9,22,4,1.2306
2007,9,22,5,1.159562616,,2017,9,22,5,1.1653
2007,9,22,6,1.075677669,,2017,9,22,6,1.081
2007,9,22,7,0.999852842,,2017,9,22,7,1.0048
2007,9,22,8,0.941740376,,2017,9,22,8,0.9464
2007,9,22,9,0.894474243,,2017,9,22,9,0.8989
2007,9,22,10,0.86541801,,2017,9,22,10,0.8697
2007,9,22,11,0.853377585,,2017,9,22,11,0.8576
2007,9,22,12,0.867408163,,2017,9,22,12,0.8717
2007,9,22,13,0.919848693,,2017,9,22,13,0.9244
2007,9,22,14,0.969005471,,2017,9,22,14,0.9738
2007,9,22,15,1.004330686,,2017,9,22,15,1.0093
2007,9,22,16,1.055179094,,2017,9,22,16,1.0604
2007,9,22,17,1.114883682,,2017,9,22,17,1.1204
2007,9,22,18,1.170309442,,2017,9,22,18,1.1761
2007,9,22,19,1.221953911,,2017,9,22,19,1.228
2007,9,22,20,1.26683186,,2017,9,22,20,1.2731
2007,9,22,21,1.301460521,,2017,9,22,21,1.3079
2007,9,22,22,1.321859589,,2017,9,22,22,1.3284
2007,9,22,23,1.331511831,,2017,9,22,23,1.3381
2007,9,22,24,1.327432017,,2017,9,22,24,1.334
2007,9,23,1,1.293400402,,2017,9,23,1,1.2998
2007,9,23,2,1.253796358,,2017,9,23,2,1.26
2007,9,23,3,1.219764743,,2017,9,23,3,1.2258
2007,9,23,4,1.165831598,,2017,9,23,4,1.1716
2007,9,23,5,1.107022578,,2017,9,23,5,1.1125
2007,9,23,6,1.045228329,,2017,9,23,6,1.0504
2007,9,23,7,0.975672484,,2017,9,23,7,0.9805
2007,9,23,8,0.919251647,,2017,9,23,8,0.9238
2007,9,23,9,0.873279114,,2017,9,23,9,0.8776
2007,9,23,10,0.840839621,,2017,9,23,10,0.845
2007,9,23,11,0.821535138,,2017,9,23,11,0.8256
2007,9,23,12,0.816858278,,2017,9,23,12,0.8209
2007,9,23,13,0.827505596,,2017,9,23,13,0.8316
2007,9,23,14,0.846909588,,2017,9,23,14,0.8511
2007,9,23,15,0.882831848,,2017,9,23,15,0.8872
2007,9,23,16,0.942337422,,2017,9,23,16,0.947
2007,9,23,17,1.010699175,,2017,9,23,17,1.0157
2007,9,23,18,1.076374223,,2017,9,23,18,1.0817
2007,9,23,19,1.135581273,,2017,9,23,19,1.1412
2007,9,23,20,1.180260207,,2017,9,23,20,1.1861
2007,9,23,21,1.213893792,,2017,9,23,21,1.2199
2007,9,23,22,1.244243624,,2017,9,23,22,1.2504
2007,9,23,23,1.258771741,,2017,9,23,23,1.265
2007,9,23,24,1.256881095,,2017,9,23,24,1.2631
2007,9,24,1,1.231208122,,2017,9,24,1,1.2373
2007,9,24,2,1.195882907,,2017,9,24,2,1.2018
2007,9,24,3,1.167921258,,2017,9,24,3,1.1737
2007,9,24,4,1.125232478,,2017,9,24,4,1.1308
2007,9,24,5,1.070702287,,2017,9,24,5,1.076
2007,9,24,6,1.003932655,,2017,9,24,6,1.0089
2007,9,24,7,0.941740376,,2017,9,24,7,0.9464
2007,9,24,8,0.887210185,,2017,9,24,8,0.8916
2007,9,24,9,0.844720419,,2017,9,24,9,0.8489
2007,9,24,10,0.814768618,,2017,9,24,10,0.8188
2007,9,24,11,0.795165611,,2017,9,24,11,0.7991
2007,9,24,12,0.788697614,,2017,9,24,12,0.7926
2007,9,24,13,0.793274966,,2017,9,24,13,0.7972
2007,9,24,14,0.80322573,,2017,9,24,14,0.8072
2007,9,24,15,0.832182456,,2017,9,24,15,0.8363
2007,9,24,16,0.890294922,,2017,9,24,16,0.8947
